TOPIC,PMID,OFFSET,LENGTH,Total_PMID,Location
186,15220354,90628,3395,10,jbc-2004
186,15220354,34110,4301,10,jbc-2004
186,15220354,5324,5760,10,jbc-2004
186,15220354,12154,3537,10,jbc-2004
186,15220354,77373,1564,10,jbc-2004
186,15220354,15694,1383,10,jbc-2004
186,15220354,71137,2990,10,jbc-2004
186,15220354,78940,4261,10,jbc-2004
186,15220354,41126,3026,10,jbc-2004
186,15220354,1368,3953,10,jbc-2004
165,15220465,4868,5420,1,molhumanrep
182,15223840,33202,2090,2,andrology
182,15223840,66463,311,2,andrology
166,15223842,7330,1102,1,andrology
177,15226183,67731,143,1,blood
168,15226308,60788,1942,2,jcb
168,15226308,45338,1603,2,jcb
173,15226316,1203,4152,3,jbc-2004
173,15226316,11502,2943,3,jbc-2004
173,15226316,18817,2713,3,jbc-2004
169,15226359,79905,30269,1,jexpmed
170,15226364,67500,6711,1,jgenphysio
187,15226366,4586,4304,1,jgenphysio
181,15226389,58124,1830,1,jcs
178,15226390,16012,2804,2,jcs
178,15226390,78947,543,2,jcs
179,15226394,16100,3529,2,jcs
179,15226394,55629,2511,2,jcs
184,15226483,87591,30539,1,physiogenomics
170,15229107,504,3062,2,ajpcell
176,15229107,3728,2288,2,ajpcell
180,15229174,92206,381,1,development
182,15229178,11234,3753,2,development
182,15229178,1495,3395,2,development
183,15229181,42620,2319,2,development
183,15229181,106347,473,2,development
186,15229183,11087,3274,2,development
186,15229183,65317,1458,2,development
161,15229191,63875,1661,9,humolgen
165,15229191,45877,3192,9,humolgen
165,15229191,1356,3661,9,humolgen
165,15229191,103704,700,9,humolgen
165,15229191,9095,2300,9,humolgen
165,15229191,14570,5995,9,humolgen
165,15229191,63875,1661,9,humolgen
165,15229191,0,531,9,humolgen
165,15229191,8191,901,9,humolgen
170,15229195,107961,513,1,glycobiology
170,15229219,8572,1176,1,jbc-2004
164,15229292,903,3322,2,molbiolevol
164,15229292,63863,3228,2,molbiolevol
173,15229294,16552,1340,1,nar
171,15231571,60423,1209,1,blood
171,15231572,44689,1058,1,blood
180,15231690,8581,390,1,carcinogenesis
178,15231693,55561,2625,1,endocrinology
180,15231818,1299,3418,2,jbc-2004
180,15231818,37699,1640,2,jbc-2004
173,15231826,4693,3139,3,jbc-2004
173,15231826,1010,3680,3,jbc-2004
173,15231826,66394,2489,3,jbc-2004
162,15231834,33542,1049,1,jbc-2004
184,15231876,61655,2180,3,mcp
184,15231876,70239,2970,3,mcp
184,15231876,65339,2039,3,mcp
162,15234907,6789,1355,1,ajplung
166,15234966,4821,2441,1,jbc-2004
173,15234980,9718,3428,2,jbc-2004
173,15234980,110694,27595,2,jbc-2004
182,15234984,7506,1296,1,jbc-2004
176,15235005,37344,634,2,jexpbio
181,15235005,53742,3434,2,jexpbio
177,15235010,50636,2246,1,jexpbio
173,15235106,4438,3078,1,molhumanrep
177,15238424,57914,1094,1,blood
161,15238431,73238,405,1,cercor
161,15238435,1113,2801,10,cercor
161,15238435,30302,2032,10,cercor
165,15238435,40613,2142,10,cercor
165,15238435,30302,2032,10,cercor
166,15238435,10034,2706,10,cercor
166,15238435,71252,648,10,cercor
186,15238435,1113,2801,10,cercor
186,15238435,18183,3804,10,cercor
186,15238435,40613,2142,10,cercor
186,15238435,30302,2032,10,cercor
181,15238450,112958,510,2,cercor
187,15238450,19230,3943,2,cercor
177,15238606,67311,25564,1,jexpmed
176,15240343,4282,1275,2,ajpcell
176,15240343,641,3525,2,ajpcell
162,15240509,44748,18259,1,carcinogenesis
167,15240510,9061,1176,1,carcinogenesis
181,15240551,99882,1385,2,development
186,15240551,99882,1385,2,development
163,15240568,99373,433,2,jcb
163,15240568,102559,457,2,jcb
186,15240571,103584,551,3,jcb
186,15240571,94071,586,3,jcb
186,15240571,86046,516,3,jcb
183,15240581,5125,1163,2,jclinicalendometa
185,15240581,469,1504,2,jclinicalendometa
162,15240778,1624,680,2,jnci
174,15240778,1624,680,2,jnci
162,15240779,4264,629,2,jnci
185,15240779,8132,648,2,jnci
180,15240784,10444,1507,1,jnci
170,15240840,79331,412,1,molbiolevol
167,15242832,13127,2095,1,ajpheart
178,15242989,56669,930,1,endocrinology
176,15246976,51483,775,3,ajplung
176,15246976,4240,2163,3,ajplung
176,15246976,55853,17130,3,ajplung
176,15246977,4151,1518,7,ajplung
176,15246977,50337,3002,7,ajplung
176,15246977,7242,3120,7,ajplung
176,15246977,5672,1567,7,ajplung
176,15246977,45661,3692,7,ajplung
176,15246977,27247,1597,7,ajplung
176,15246977,553,3489,7,ajplung
160,15247213,4544,5997,1,jbc-2004
170,15247215,7165,1915,3,jbc-2004
170,15247215,4098,3045,3,jbc-2004
176,15247215,4098,3045,3,jbc-2004
160,15247220,10849,871,7,jbc-2004
160,15247220,0,1075,7,jbc-2004
160,15247220,50506,2682,7,jbc-2004
160,15247220,4903,3191,7,jbc-2004
160,15247220,8116,663,7,jbc-2004
160,15247220,48204,1587,7,jbc-2004
160,15247220,8782,2064,7,jbc-2004
173,15247226,69195,306,1,jbc-2004
166,15247230,9698,1827,1,jbc-2004
170,15247233,54358,2520,1,jbc-2004
170,15247260,4353,3629,4,jbc-2004
170,15247260,1423,2927,4,jbc-2004
176,15247260,4353,3629,4,jbc-2004
176,15247260,64483,489,4,jbc-2004
162,15247261,55304,1554,5,jbc-2004
168,15247261,83065,1992,5,jbc-2004
168,15247261,78830,3072,5,jbc-2004
174,15247261,83065,1992,5,jbc-2004
174,15247261,78830,3072,5,jbc-2004
167,15247270,10473,539,10,jbc-2004
167,15247270,2501,3100,10,jbc-2004
167,15247270,8946,1524,10,jbc-2004
167,15247270,0,2034,10,jbc-2004
167,15247270,60591,3034,10,jbc-2004
183,15247270,0,2034,10,jbc-2004
183,15247270,10473,539,10,jbc-2004
183,15247270,54622,2115,10,jbc-2004
183,15247270,8946,1524,10,jbc-2004
183,15247270,2501,3100,10,jbc-2004
178,15247278,730,3706,5,jbc-2004
178,15247278,8787,1747,5,jbc-2004
178,15247278,4439,3371,5,jbc-2004
178,15247278,65834,650,5,jbc-2004
178,15247278,78331,483,5,jbc-2004
168,15247280,43210,1715,2,jbc-2004
174,15247280,43210,1715,2,jbc-2004
186,15247291,5890,2505,1,jbc-2004
179,15247296,50399,2506,2,jbc-2004
179,15247296,42221,1167,2,jbc-2004
164,15247297,4539,2809,1,jbc-2004
164,15247299,39633,1232,1,jbc-2004
173,15247303,6856,3984,4,jbc-2004
173,15247303,1687,5166,4,jbc-2004
173,15247303,46415,4855,4,jbc-2004
173,15247303,72683,4148,4,jbc-2004
166,15249539,56820,17473,1,intimm
171,15249594,22017,2995,1,jexpmed
163,15249596,83192,698,1,nar
166,15251994,11249,684,1,bjanast
179,15252010,27865,1211,1,jbc-2004
185,15252029,60314,1610,1,jbc-2004
162,15252047,49027,1792,2,jbc-2004
162,15252047,46563,2461,2,jbc-2004
176,15252059,80852,575,2,jbc-2004
176,15252059,63560,2355,2,jbc-2004
170,15252131,979,2730,2,jcs
170,15252131,0,289,2,jcs
161,15252164,4207,3786,1,nephrodiatransp
187,15252188,4165,3222,2,physiogenomics
187,15252188,10485,1969,2,physiogenomics
170,15253895,3970,93,1,ajpcell
160,15253929,10175,2140,3,glycobiology
160,15253929,5112,5060,3,glycobiology
160,15253929,12318,2343,3,glycobiology
182,15253932,68554,361,1,development
183,15253935,12636,2180,1,development
167,15253939,44843,1304,1,development
186,15254013,13209,1168,3,humolgen
186,15254013,4682,1958,3,humolgen
186,15254013,89839,689,3,humolgen
161,15254017,9516,1625,4,humolgen
161,15254017,4156,2846,4,humolgen
164,15254017,9516,1625,4,humolgen
164,15254017,4156,2846,4,humolgen
174,15254018,65059,1264,6,humolgen
174,15254018,28824,1921,6,humolgen
174,15254018,100175,540,6,humolgen
174,15254018,115856,537,6,humolgen
174,15254018,53056,1577,6,humolgen
174,15254018,102055,537,6,humolgen
175,15254029,17894,526,1,jantichemo
181,15254256,8651,1611,1,molbiolevol
173,15256375,786,2990,1,ajpheart
174,15256425,45901,1636,1,blood
163,15256484,42617,31049,2,carcinogenesis
169,15256484,42617,31049,2,carcinogenesis
165,15256516,3611,2197,4,ijepidem
165,15256516,23266,2999,4,ijepidem
165,15256516,51255,3036,4,ijepidem
165,15256516,54294,2030,4,ijepidem
180,15256529,5742,994,1,ijepidem
167,15256548,74989,1130,2,microbio
183,15256548,74989,1130,2,microbio
167,15256558,3313,1853,1,microbio
169,15256588,4347,3579,1,microbio
164,15258132,49917,18948,1,jappliedphysio
177,15258140,24984,1970,4,jbc-2004
177,15258140,49354,2115,4,jbc-2004
184,15258140,24984,1970,4,jbc-2004
184,15258140,49354,2115,4,jbc-2004
165,15258178,43441,422,1,jhistocyto
167,15262898,12487,1559,1,intimm
172,15262986,20638,1497,4,jbc-2004
172,15262986,8562,1493,4,jbc-2004
172,15262986,50700,416,4,jbc-2004
172,15262986,1258,3100,4,jbc-2004
178,15262993,11252,941,1,jbc-2004
187,15262996,81095,2266,1,jbc-2004
177,15262997,46695,2254,1,jbc-2004
169,15263016,24573,2004,1,jcb
171,15263027,22479,1501,1,jexpmed
162,15263029,31642,4592,2,jexpmed
186,15263029,31642,4592,2,jexpmed
166,15265761,51498,4764,1,ajpendometa
184,15265785,6785,1042,1,blood
168,15265971,21580,788,2,jnci
174,15265971,3021,3781,2,jnci
183,15269004,57219,4803,1,ajpcell
182,15269168,117389,366,8,development
182,15269168,75552,2338,8,development
182,15269168,825,3430,8,development
182,15269168,84601,3120,8,development
182,15269168,4351,2704,8,development
182,15269168,4269,79,8,development
182,15269168,125381,571,8,development
182,15269168,59150,886,8,development
182,15269169,15389,3007,1,development
177,15269170,64450,1425,2,development
183,15269170,75717,416,2,development
164,15269177,3820,3264,1,humolgen
187,15269180,4591,1787,1,humolgen
180,15269212,40693,2670,1,jbc-2004
165,15269217,1823,3002,9,jbc-2004
165,15269217,46930,3311,9,jbc-2004
165,15269217,50244,454,9,jbc-2004
165,15269217,995,766,9,jbc-2004
165,15269217,52148,805,9,jbc-2004
165,15269217,7630,1180,9,jbc-2004
166,15269217,50244,454,9,jbc-2004
166,15269217,46930,3311,9,jbc-2004
166,15269217,52148,805,9,jbc-2004
165,15269218,32107,742,4,jbc-2004
165,15269218,9324,2621,4,jbc-2004
165,15269218,76288,544,4,jbc-2004
165,15269218,11948,2426,4,jbc-2004
160,15269223,18217,3242,5,jbc-2004
160,15269223,38320,1650,5,jbc-2004
160,15269223,62850,1837,5,jbc-2004
160,15269223,59617,1462,5,jbc-2004
160,15269223,29075,1982,5,jbc-2004
175,15269355,3281,7061,1,jgenviro
175,15269358,15863,1083,1,jgenviro
175,15269359,3898,2703,1,jgenviro
175,15269370,1405,2250,1,jgenviro
160,15269389,23600,6482,14,jgenviro
160,15269389,65538,419,14,jgenviro
160,15269389,949,3081,14,jgenviro
160,15269389,30777,2067,14,jgenviro
160,15269389,56246,1705,14,jgenviro
160,15269389,51196,2805,14,jgenviro
160,15269389,6707,8651,14,jgenviro
160,15269389,34122,1228,14,jgenviro
160,15269389,49222,1971,14,jgenviro
160,15269389,64560,492,14,jgenviro
160,15269389,54004,1388,14,jgenviro
160,15269389,72846,474,14,jgenviro
160,15269389,4033,2671,14,jgenviro
160,15269389,15361,2456,14,jgenviro
160,15269390,3412,1813,1,jgenviro
184,15271644,52043,5704,1,ajpendometa
185,15271651,3866,60,10,ajpgastro
185,15271651,32241,1029,10,ajpgastro
185,15271651,25338,1460,10,ajpgastro
185,15271651,34161,340,10,ajpgastro
185,15271651,29465,1015,10,ajpgastro
185,15271651,4869,672,10,ajpgastro
185,15271651,37145,14698,10,ajpgastro
185,15271651,30483,981,10,ajpgastro
185,15271651,758,3094,10,ajpgastro
185,15271651,12534,595,10,ajpgastro
161,15271670,9205,590,1,ajpheart
163,15271855,37571,2412,1,carcinogenesis
178,15271880,48656,465,1,endocrinology
171,15271982,67986,1132,1,jbc-2004
187,15271993,47066,238,1,jbc-2004
165,15272002,51187,2557,1,jbc-2004
170,15272010,38271,3151,6,jbc-2004
170,15272010,69739,781,6,jbc-2004
170,15272010,7167,1148,6,jbc-2004
170,15272010,885,3529,6,jbc-2004
170,15272010,10340,1331,6,jbc-2004
176,15272010,885,3529,6,jbc-2004
178,15272025,0,551,1,jbc-2004
180,15272136,52347,719,1,toxsci
161,15277370,379,2868,1,diabetes
171,15277378,6207,1927,2,diabetes
171,15277378,58079,1234,2,diabetes
171,15277379,10101,887,1,diabetes
182,15277382,3172,3768,1,diabetes
161,15277398,7191,1875,9,diabetes
161,15277398,0,507,9,diabetes
161,15277398,23880,1273,9,diabetes
161,15277398,5487,982,9,diabetes
161,15277398,21733,2144,9,diabetes
161,15277398,20847,883,9,diabetes
161,15277398,3787,1697,9,diabetes
161,15277398,32375,15251,9,diabetes
161,15277398,770,3014,9,diabetes
184,15277523,43696,1793,1,jbc-2004
166,15277527,18385,1163,1,jbc-2004
176,15277572,30431,9583,2,jgenphysio
176,15277572,2574,1667,2,jgenphysio
176,15277574,5790,3112,2,jgenphysio
176,15277574,1433,3860,2,jgenphysio
185,15280154,55422,47425,1,ajpendometa
165,15280162,4302,2079,1,ajprenal
177,15280202,23559,3362,1,blood
178,15280217,1252,3033,3,development
178,15280217,9094,2354,3,development
182,15280217,1252,3033,3,development
170,15280357,54663,566,4,jbc-2004
170,15280357,5535,3815,4,jbc-2004
170,15280357,9372,2137,4,jbc-2004
176,15280357,54663,566,4,jbc-2004
162,15280365,65238,1903,1,jbc-2004
173,15280371,32455,1888,1,jbc-2004
174,15280377,89448,4445,1,jbc-2004
173,15280391,49400,2047,2,jbc-2004
173,15280391,5040,3455,2,jbc-2004
186,15280425,10473,3725,2,jcs
186,15280425,66432,2489,2,jcs
172,15280429,138469,542,1,jcs
177,15280433,80863,314,3,jcs
177,15280433,3714,2460,3,jcs
178,15280433,14944,1622,3,jcs
167,15280572,12660,27119,2,rheumatolgy
183,15280572,12660,27119,2,rheumatolgy
176,15282191,575,3725,1,ajpcell
162,15282207,62392,2885,1,humolgen
185,15282208,88683,514,3,humolgen
185,15282208,1041,3157,3,humolgen
185,15282208,79236,569,3,humolgen
186,15282209,7323,1929,2,humolgen
186,15282209,61005,2738,2,humolgen
181,15282231,623,5138,2,jantichemo
185,15282231,623,5138,2,jantichemo
170,15284023,44234,2340,1,ajpgastro
186,15284109,20621,793,1,blood
171,15284121,79563,490,2,blood
171,15284121,61510,2308,2,blood
177,15284201,14664,531,1,endocrinology
176,15284211,29359,1624,1,humanrep
171,15284247,6711,1282,1,jbc-2004
172,15284248,60597,804,2,jbc-2004
172,15284248,7489,1133,2,jbc-2004
162,15284331,112625,618,1,nar
172,15284338,47185,727,1,mcp
177,15286000,58122,798,1,ajplung
166,15286001,38884,29000,1,ajplung
164,15286022,36293,2881,7,ajepidem
164,15286022,7574,4174,7,ajepidem
164,15286022,42627,30938,7,ajepidem
164,15286022,4500,3071,7,ajepidem
164,15286022,11751,1761,7,ajepidem
164,15286022,1264,3005,7,ajepidem
164,15286022,25504,2248,7,ajepidem
180,15286081,74351,3016,7,jbc-2004
180,15286081,46140,1613,7,jbc-2004
180,15286081,1194,3166,7,jbc-2004
180,15286081,49200,1543,7,jbc-2004
180,15286081,4363,3631,7,jbc-2004
180,15286081,58401,1995,7,jbc-2004
180,15286081,24640,1059,7,jbc-2004
176,15286085,70735,922,2,jbc-2004
176,15286085,5609,2117,2,jbc-2004
173,15289202,107950,379,1,alcohol
173,15289206,46365,256,1,alcohol
173,15289210,81135,392,2,alcohol
173,15289210,60826,2620,2,alcohol
173,15289212,33230,552,2,alcohol
173,15289212,29573,1024,2,alcohol
182,15289432,13948,1586,1,development
166,15289495,102737,465,1,jcb
162,15289498,108016,242,2,jcb
178,15289498,74587,268,2,jcb
161,15289505,86087,20394,1,jexpmed
166,15289506,83260,33486,1,jexpmed
177,15289547,3482,67,1,microbio
172,15292032,39190,462,1,ajpendometa
169,15292065,19854,645,1,blood
168,15292099,24754,970,2,andrology
168,15292099,639,3339,2,andrology
165,15292163,28128,3587,1,jbc-2004
175,15292169,7027,2201,4,jbc-2004
175,15292169,52306,839,4,jbc-2004
175,15292169,43083,3552,4,jbc-2004
175,15292169,4094,2930,4,jbc-2004
182,15292190,63719,1817,1,jbc-2004
187,15292205,54080,2326,1,jbc-2004
178,15292207,22394,1678,2,jbc-2004
178,15292207,26466,1709,2,jbc-2004
182,15292211,32515,1633,12,jbc-2004
182,15292211,66712,391,12,jbc-2004
182,15292211,64411,863,12,jbc-2004
182,15292211,1635,3070,12,jbc-2004
182,15292211,42432,1669,12,jbc-2004
182,15292211,8828,1546,12,jbc-2004
182,15292211,4708,3324,12,jbc-2004
182,15292211,0,752,12,jbc-2004
182,15292211,40111,2299,12,jbc-2004
182,15292211,53257,4243,12,jbc-2004
182,15292211,12537,498,12,jbc-2004
182,15292211,21674,2065,12,jbc-2004
167,15292244,50852,2109,2,jbc-2004
183,15292244,50852,2109,2,jbc-2004
187,15292247,4728,2468,1,jbc-2004
180,15292263,6977,958,1,jbc-2004
177,15292264,17003,1912,1,jbc-2004
173,15292270,61745,3895,1,jbc-2004
163,15292388,7065,2501,2,jnci
163,15292388,93760,481,2,jnci
163,15292392,4680,1261,4,jnci
169,15292392,4680,1261,4,jnci
174,15292392,3022,1655,4,jnci
174,15292392,709,1683,4,jnci
187,15292403,70527,2736,1,jcs
170,15294854,84745,621,2,ajpcell
173,15294854,78399,510,2,ajpcell
177,15294864,18866,1167,4,development
184,15294864,47182,2012,4,development
184,15294864,43283,1994,4,development
184,15294864,46111,1068,4,development
170,15294865,75459,689,1,development
163,15294866,75623,454,2,development
169,15294866,3787,4944,2,development
182,15294867,8161,3728,3,development
182,15294867,47244,4604,3,development
182,15294867,90304,1819,3,development
180,15294878,5044,3548,1,humolgen
163,15294900,98689,4429,3,jbc-2004
166,15294900,6422,3955,3,jbc-2004
169,15294900,98689,4429,3,jbc-2004
167,15294902,60267,13612,1,jbc-2004
168,15294905,1313,528,2,jbc-2004
174,15294905,1942,3210,2,jbc-2004
186,15294909,73604,1579,4,jbc-2004
186,15294909,2064,2888,4,jbc-2004
186,15294909,4955,1997,4,jbc-2004
186,15294909,57064,1355,4,jbc-2004
169,15294912,81544,3914,1,jbc-2004
163,15297369,40099,1374,1,carcinogenesis
162,15297372,50587,23470,1,carcinogenesis
185,15297436,51720,712,1,endocrinology
178,15297437,69957,26261,1,endocrinology
176,15297454,54252,3223,1,jbc-2004
187,15297456,52721,4297,1,jbc-2004
185,15297627,102034,555,1,toxsci
179,15298985,44735,869,1,jappliedphysio
184,15299007,9603,1709,1,jbc-2004
174,15299030,8142,1209,1,jbc-2004
172,15299040,108163,535,1,jexpbio
169,15299041,80023,3449,1,jexpbio
164,15299044,66684,1219,1,jexpbio
166,15299092,44628,3579,2,molhumanrep
166,15299092,1660,3359,2,molhumanrep
171,15302847,28073,1568,1,intimm
162,15302856,88567,367,4,jcb
162,15302856,75938,255,4,jcb
162,15302856,77634,439,4,jcb
162,15302856,39361,1235,4,jcb
187,15302857,53964,3786,1,jcb
179,15302862,52187,1232,1,jbc-2004
172,15302867,51901,3276,1,jbc-2004
180,15302870,67327,919,1,jbc-2004
187,15302875,6531,1908,1,jbc-2004
167,15302878,3828,4123,3,jbc-2004
167,15302878,788,3037,3,jbc-2004
167,15302878,78402,669,3,jbc-2004
183,15302879,12074,3519,1,jbc-2004
162,15302911,70933,366,1,nar
183,15302914,71663,618,1,nar
172,15302943,112091,379,1,jgenviro
175,15302955,47228,1005,3,jgenviro
175,15302955,48236,2435,3,jgenviro
175,15302955,46523,702,3,jgenviro
175,15302958,64528,445,7,jgenviro
175,15302958,48240,1709,7,jgenviro
175,15302958,6716,1770,7,jgenviro
175,15302958,4244,2469,7,jgenviro
175,15302958,61466,410,7,jgenviro
175,15302958,8489,1542,7,jgenviro
175,15302958,27032,2879,7,jgenviro
175,15302959,76579,635,1,jgenviro
160,15302966,45408,413,1,jgenviro
160,15302967,50412,492,1,jgenviro
173,15304379,38420,412,1,alcohol
184,15304478,41686,1035,1,jbc-2004
173,15304484,48083,3189,1,jbc-2004
163,15304487,20471,1046,1,jbc-2004
176,15304498,53543,2593,1,jbc-2004
178,15304501,71810,2763,1,jbc-2004
185,15304513,57937,1229,1,jbc-2004
177,15304622,6788,2141,1,physiogenomics
161,15304676,2571,450,1,rheumatolgy
187,15306540,66049,2140,1,ajpcell
162,15306692,46721,1504,2,physiogenomics
173,15306692,6868,1520,2,physiogenomics
183,15306693,38128,975,1,physiogenomics
178,15306695,68140,51306,1,physiogenomics
169,15308573,44467,1255,2,blood
171,15308573,62734,3001,2,blood
160,15308576,46527,2143,2,blood
165,15308576,23696,957,2,blood
162,15308584,43336,21165,1,carcinogenesis
162,15308587,21594,4112,2,carcinogenesis
172,15308587,11888,661,2,carcinogenesis
173,15308589,56017,27984,1,carcinogenesis
187,15308615,46659,4491,1,endocrinology
187,15308625,53110,617,12,jbc-2004
187,15308625,1643,3948,12,jbc-2004
187,15308625,25294,1272,12,jbc-2004
187,15308625,51715,1392,12,jbc-2004
187,15308625,44926,3249,12,jbc-2004
187,15308625,8265,1651,12,jbc-2004
187,15308625,5594,2649,12,jbc-2004
187,15308625,0,800,12,jbc-2004
187,15308625,55521,273,12,jbc-2004
187,15308625,16315,2339,12,jbc-2004
187,15308625,15806,506,12,jbc-2004
187,15308625,12772,3012,12,jbc-2004
178,15308628,56991,1430,1,jbc-2004
169,15308629,3880,4694,5,jbc-2004
169,15308629,51261,2467,5,jbc-2004
175,15308629,51261,2467,5,jbc-2004
175,15308629,32651,3142,5,jbc-2004
176,15308629,35815,2422,5,jbc-2004
169,15308633,67358,843,1,jbc-2004
167,15308637,44181,1331,1,jbc-2004
172,15308639,7253,3038,2,jbc-2004
172,15308639,29833,2503,2,jbc-2004
177,15308643,5243,2613,1,jbc-2004
160,15310752,40012,503,2,jbc-2004
160,15310752,4164,3421,2,jbc-2004
172,15310756,4498,2816,1,jbc-2004
185,15310757,4880,3471,1,jbc-2004
185,15310763,78801,1680,9,jbc-2004
185,15310763,14104,1998,9,jbc-2004
185,15310763,56421,3431,9,jbc-2004
185,15310763,64102,1805,9,jbc-2004
185,15310763,7998,914,9,jbc-2004
185,15310763,8915,1632,9,jbc-2004
185,15310763,104511,888,9,jbc-2004
185,15310763,1753,3391,9,jbc-2004
185,15310763,91893,3874,9,jbc-2004
171,15314039,43351,25694,2,intimm
